t,Vin,Vout
0.10864500199975691,0.0,0.6102498372393836
0.6644950019984619,0.0,0.04877790883687946
0.8018450019981418,0.0,0.02612674070941931
1.970295001995419,0.0,0.000128969795118544
0.903445001997905,0.0,0.01646342336168157
0.5079950019988271,0.0,0.09934922437993751
0.41494500199904305,0.0,0.1516531050900978
1.552595001996392,0.0,0.0008611034105511548
1.623445001996227,0.0,0.0006240117176347231
1.7172950019960078,0.0,0.0004073114945235791
